timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191387.1707504,mouse_move,,*2289,*901,
1788191387.1998482,mouse_move,,*2283,*906,
1788191387.2261338,mouse_move,,*2278,*911,
1788191387.247511,mouse_move,,*2272,*916,
1788191387.2783303,mouse_move,,*2265,*920,
1788191387.3000927,mouse_move,,*2259,*926,
1788191387.3252532,mouse_move,,*2252,*931,
1788191387.363472,mouse_move,,*2246,*935,
1788191387.383076,mouse_move,,*2239,*940,
1788191387.4070313,mouse_move,,*2232,*945,
1788191387.4306576,mouse_move,,*2225,*949,
1788191387.4700186,mouse_move,,*2219,*953,
1788191387.4896226,mouse_move,,*2212,*958,
1788191387.5180428,mouse_move,,*2205,*962,
1788191387.5595555,mouse_move,,*2198,*966,
1788191387.580949,mouse_move,,*2191,*970,
1788191387.6035697,mouse_move,,*2184,*975,
1788191387.628281,mouse_move,,*2178,*979,
1788191387.6480083,mouse_move,,*2171,*983,
1788191387.680684,mouse_move,,*2164,*986,
1788191387.702152,mouse_move,,*2157,*990,
1788191387.7238839,mouse_move,,*2150,*994,
1788191387.748987,mouse_move,,*2142,*997,
1788191387.771127,mouse_move,,*2135,*1000,
1788191387.8001177,mouse_move,,*2128,*1003,
1788191387.8129237,mouse_move,,*2121,*1007,
1788191387.8396575,mouse_move,,*2114,*1010,
1788191387.8781269,mouse_move,,*2108,*1013,
1788191387.910053,mouse_move,,*2101,*1015,
1788191387.9305718,mouse_move,,*2095,*1018,
1788191387.956394,mouse_move,,*2088,*1020,
1788191387.9785166,mouse_move,,*2082,*1023,
1788191387.9940686,mouse_move,,*2077,*1026,
1788191388.0192025,mouse_move,,*2070,*1030,
1788191388.0425823,mouse_move,,*2063,*1033,
1788191388.0695858,mouse_move,,*2056,*1037,
1788191388.1019278,mouse_move,,*2049,*1041,
1788191388.130909,mouse_move,,*2042,*1045,
1788191388.1529877,mouse_move,,*2035,*1048,
1788191388.1799855,mouse_move,,*2028,*1052,
1788191388.1931212,mouse_move,,*2020,*1055,
1788191388.2167885,mouse_move,,*2012,*1059,
1788191388.2380166,mouse_move,,*2004,*1063,
1788191388.265264,mouse_move,,*1996,*1066,
1788191388.28762,mouse_move,,*1988,*1071,
1788191388.309174,mouse_move,,*1980,*1075,
1788191388.3342247,mouse_move,,*1971,*1079,
1788191388.3547597,mouse_move,,*1963,*1083,
1788191388.3769283,mouse_move,,*1954,*1086,
1788191388.4010165,mouse_move,,*1946,*1090,
1788191388.4178693,mouse_move,,*1938,*1096,
1788191388.4509742,mouse_move,,*1930,*1102,
1788191388.4762113,mouse_move,,*1922,*1109,
1788191388.4972653,mouse_move,,*1915,*1115,
1788191388.5337837,mouse_move,,*1909,*1122,
1788191388.5504274,mouse_move,,*1904,*1129,
1788191388.5723083,mouse_move,,*1899,*1136,
1788191388.5986493,mouse_move,,*1895,*1143,
1788191388.6114647,mouse_move,,*1891,*1151,
1788191388.629609,mouse_move,,*1889,*1159,
1788191388.6440725,mouse_move,,*1885,*1168,
1788191388.6798022,mouse_move,,*1882,*1176,
1788191388.7047753,mouse_move,,*1880,*1185,
1788191388.7233155,mouse_move,,*1878,*1194,
1788191388.745795,mouse_move,,*1876,*1204,
1788191388.758684,mouse_move,,*1874,*1213,
1788191388.8018456,mouse_move,,*1872,*1222,
1788191388.8401933,mouse_move,,*1871,*1230,
1788191388.8575013,mouse_move,,*1870,*1240,
1788191388.8807416,mouse_move,,*1869,*1249,
1788191388.9203637,mouse_move,,*1868,*1260,
1788191388.940091,mouse_move,,*1868,*1270,
1788191388.964438,mouse_move,,*1870,*1280,
1788191389.000054,mouse_move,,*1871,*1289,
1788191389.0156977,mouse_move,,*1871,*1299,
1788191389.044177,mouse_move,,*1872,*1309,
1788191389.068551,mouse_move,,*1873,*1319,
1788191389.100007,mouse_move,,*1875,*1329,
1788191389.1245232,mouse_move,,*1876,*1338,
1788191389.148116,mouse_move,,*1878,*1347,
1788191389.1670873,mouse_move,,*1879,*1355,
1788191389.1842625,mouse_move,,*1881,*1364,
1788191389.208325,mouse_move,,*1884,*1372,
1788191389.2294228,mouse_move,,*1888,*1381,
1788191389.2537556,mouse_move,,*1892,*1389,
1788191389.2781878,mouse_move,,*1896,*1396,
1788191389.3090148,mouse_move,,*1901,*1403,
1788191389.3287957,mouse_move,,*1907,*1410,
1788191389.352744,mouse_move,,*1913,*1415,
1788191389.3753374,mouse_move,,*1921,*1418,
1788191389.39898,mouse_move,,*1931,*1419,
1788191389.42426,mouse_move,,*1940,*1419,
1788191389.4645395,mouse_move,,*1949,*1416,
1788191389.4773645,mouse_move,,*1956,*1411,
1788191389.493537,mouse_move,,*1962,*1405,
1788191389.5168653,mouse_move,,*1966,*1398,
1788191389.5426154,mouse_move,,*1973,*1393,
1788191389.576528,mouse_move,,*1982,*1391,
1788191389.5990493,mouse_move,,*1991,*1391,
1788191390.142454,mouse_move,,*1999,*1393,
1788191390.1792045,mouse_move,,*2006,*1398,
1788191390.2020957,mouse_move,,*2015,*1401,
1788191390.2248764,mouse_move,,*2024,*1400,
1788191390.2550256,mouse_move,,*2032,*1397,
1788191390.27772,mouse_move,,*2041,*1397,
1788191390.2910526,mouse_move,,*2050,*1401,
1788191390.3384008,mouse_move,,*2059,*1401,
1788191390.353802,mouse_move,,*2067,*1397,
1788191390.3883424,mouse_move,,*2077,*1396,
1788191390.4104414,mouse_move,,*2086,*1399,
1788191390.4255202,mouse_move,,*2095,*1397,
1788191390.4702408,mouse_move,,*2104,*1399,
1788191390.501087,mouse_move,,*2113,*1398,
1788191390.5268526,mouse_move,,*2122,*1395,
1788191390.5598743,mouse_move,,*2130,*1390,
1788191390.5913293,mouse_move,,*2138,*1383,
1788191390.6112125,mouse_move,,*2145,*1376,
1788191390.7128727,mouse_click,down,*2145,*1376,Button.left
1788191391.5822537,mouse_click,up,*2145,*1376,Button.left
1788191391.629885,mouse_move,,*2152,*1370,
1788191391.653017,mouse_move,,*2160,*1363,
1788191391.6834245,mouse_move,,*2167,*1355,
1788191391.70042,mouse_move,,*2173,*1348,
1788191391.7730129,mouse_click,down,*2173,*1348,Button.right
1788191391.7994208,mouse_move,,*2179,*1340,
1788191391.8519166,mouse_click,up,*2179,*1340,Button.right
1788191391.887109,mouse_move,,*2185,*1333,
1788191391.9179533,mouse_move,,*2190,*1327,
1788191391.9427018,mouse_move,,*2195,*1319,
1788191391.969515,mouse_move,,*2201,*1311,
1788191391.996685,mouse_move,,*2206,*1304,
1788191392.0206077,mouse_move,,*2211,*1297,
1788191392.0594964,mouse_move,,*2217,*1289,
1788191392.0812368,mouse_move,,*2222,*1282,
1788191392.102725,mouse_move,,*2226,*1274,
1788191392.126249,mouse_move,,*2231,*1267,
1788191392.1445875,mouse_move,,*2235,*1258,
1788191392.1675973,mouse_move,,*2240,*1251,
1788191392.1902068,mouse_move,,*2245,*1243,
1788191392.2142441,mouse_move,,*2249,*1235,
1788191392.2369566,mouse_move,,*2255,*1227,
1788191392.2713585,mouse_move,,*2259,*1220,
1788191392.2996,mouse_move,,*2263,*1212,
1788191392.3268912,mouse_move,,*2268,*1204,
1788191392.3492844,mouse_move,,*2272,*1198,
1788191392.366709,mouse_move,,*2276,*1191,
1788191392.3841348,mouse_move,,*2281,*1184,
1788191392.3972962,mouse_move,,*2285,*1178,
1788191392.4134486,mouse_move,,*2291,*1171,
1788191392.4263835,mouse_move,,*2295,*1164,
1788191392.440972,mouse_move,,*2299,*1157,
1788191392.4619753,mouse_move,,*2303,*1150,
1788191392.4905744,mouse_move,,*2308,*1143,
1788191392.5031965,mouse_move,,*2312,*1135,
1788191392.5224087,mouse_move,,*2317,*1128,
1788191392.5452054,mouse_move,,*2322,*1121,
1788191392.566898,mouse_move,,*2326,*1114,
1788191392.5900924,mouse_move,,*2331,*1107,
1788191392.6319654,mouse_move,,*2337,*1099,
1788191392.650083,mouse_move,,*2342,*1092,
1788191392.6718848,mouse_move,,*2349,*1085,
1788191392.7140903,mouse_move,,*2355,*1078,
1788191392.732512,mouse_move,,*2360,*1071,
1788191392.7504385,mouse_move,,*2367,*1063,
1788191392.7747808,mouse_move,,*2373,*1057,
1788191392.8036702,mouse_move,,*2381,*1053,
1788191392.8349016,mouse_move,,*2390,*1051,
1788191392.8611643,mouse_move,,*2399,*1052,
1788191392.9017105,mouse_move,,*2407,*1054,
1788191392.9250836,mouse_move,,*2415,*1059,
1788191392.9493256,mouse_move,,*2422,*1066,
1788191392.9751554,mouse_move,,*2428,*1074,
1788191393.0045083,mouse_move,,*2432,*1084,
1788191393.0176725,mouse_move,,*2435,*1094,
1788191393.0390651,mouse_move,,*2435,*1104,
1788191393.0779204,mouse_move,,*2435,*1115,
1788191393.100548,mouse_move,,*2433,*1126,
1788191393.1242049,mouse_move,,*2430,*1136,
1788191393.1453881,mouse_move,,*2426,*1146,
1788191393.159835,mouse_move,,*2421,*1156,
1788191393.1813214,mouse_move,,*2415,*1165,
1788191393.2018354,mouse_move,,*2408,*1175,
1788191393.216159,mouse_move,,*2401,*1184,
1788191393.237437,mouse_move,,*2394,*1191,
1788191393.2616053,mouse_move,,*2386,*1197,
1788191393.281654,mouse_move,,*2379,*1204,
1788191393.2958496,mouse_move,,*2370,*1212,
1788191393.311351,mouse_move,,*2361,*1218,
